RegionID,RegionName,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
394913,"New York, NY",NY,405000.0,404667.0,408000.0,414667.0,421667.0,421667.0,410000.0,395000.0,385000.0,378333.0,373333.0,368333.0,365000.0,365000.0,367000.0,375333.0,380317.0,381983.0,377817.0,374333.0,369000.0,368759.0,369259.0,372593.0,370333.0,368333.0,371667.0,380333.0,390333.0,392833.0,389167.0,380833.0,373333.0,368333.0,366667.0,363333.0,361667.0,358333.0,363333.0,371667.0,377125.0,378792.0,368792.0,356667.0,345583.0,340583.0,338917.0,338333.0,340667.0,345667.0,355667.0,365000.0,371333.0,370333.0,362000.0,355000.0,349333.0,349000.0,346333.0,343000.0,338333.0,345500.0,358500.0,375167.0,386333.0,386667.0,380000.0,368333.0,361667.0,360000.0,360000.0,358000.0,354667.0,355500.0,365333.0,380667.0,393167.0,392833.0,384522.0,375498.0,371322.0,372633.0,372407.0,370750.0,366750.0,369333.0,377667.0,389967.0,398300.0,398300.0,390000.0,380000.0,376333.0,376333.0,375333.0,372333.0,372333.0,375000.0,383667.0,395300.0,405967.0,405683.0,398050.0,389050.0,384000.0,381667.0,381000.0,379333.0,384333.0,390000.0,404000.0,414833.0,422717.0,421717.0,411983.0,404100.0,399100.0,399667.0,398000.0,396667.0,400000.0,406000.0,417667.0,427400.0,436400.0,434733.0,426667.0,418333.0,411293.0,411127.0,410741.0,411114.0,409641.0,413360.0,421693.0,433333.0,438000.0,438667.0,433333.0,428667.0,426333.0,426333.0,428000.0,428000.0,431000.0,434333.0,442667.0,450000.0,461667.0,473333.0,483333.0,491333.0,494000.0,494667.0,494967.0,493967.0,499967.0,507833.0,524500.0,537833.0,546667.0,550000.0,546667.0,541667.0,536667.0,537167.0,537167.0,541833.0,546333.0,557667.0,574633.0,592967.0,606633.0,603333.0,591667
753899,"Los Angeles, CA",CA,542500.0,532833.0,526917.0,512417.0,500750.0,482333.0,470333.0,454333.0,445333.0,427333.0,424667.0,418000.0,418000.0,420000.0,431667.0,441667.0,443333.0,443333.0,440000.0,436667.0,428333.0,424000.0,415667.0,415667.0,415667.0,425667.0,425667.0,431667.0,429667.0,432333.0,424333.0,419667.0,412000.0,407000.0,400333.0,401667.0,407833.0,414500.0,415833.0,417667.0,414667.0,410333.0,397833.0,390833.0,382167.0,378000.0,374667.0,381667.0,396667.0,408333.0,414833.0,416500.0,419833.0,419500.0,419500.0,421167.0,426667.0,425000.0,425000.0,435667.0,463667.0,488333.0,506000.0,511333.0,514667.0,511000.0,504333.0,499667.0,499667.0,497000.0,500333.0,505667.0,518833.0,530500.0,538500.0,546333.0,549667.0,546667.0,543333.0,536667.0,533333.0,528333.0,531667.0,538333.0,552500.0,561167.0,568500.0,571000.0,571500.0,567500.0,560833.0,560000.0,560000.0,561667.0,560750.0,568083.0,579750.0,596000.0,607000.0,609000.0,608667.0,603833.0,603500.0,599333.0,595833.0,594167.0,595000.0,604000.0,615667.0,629667.0,640083.0,646750.0,647750.0,645333.0,639000.0,637333.0,636667.0,634667.0,641333.0,651667.0,666667.0,677333.0,684333.0,689333.0,687000.0,681667.0,676333.0,671167.0,660833.0,651833.0,648667.0,659000.0,673333.0,681667.0,689667.0,698667.0,700333.0,698500.0,689167.0,687500.0,689000.0,691000.0,699333.0,708333.0,713333.0,710000.0,711667.0,733000.0,759667.0,775333.0,777333.0,772333.0,768333.0,768333.0,780000.0,798333.0,820000.0,837333.0,850667.0,855667.0,856667.0,853333.0,851667.0,850667.0,855833.0,859167.0,875167.0,898333.0,934833.0,959833.0,964833.0,945000.0,920000.0,901667.0,891667
394463,"Chicago, IL",IL,245667.0,247333.0,252833.0,257833.0,261167.0,258333.0,248667.0,239333.0,232667.0,226667.0,221000.0,217667.0,219500.0,221167.0,224500.0,227500.0,230833.0,228167.0,223167.0,216500.0,212500.0,206667.0,202500.0,204083.0,207417.0,213250.0,217667.0,222667.0,229333.0,224017.0,218850.0,206850.0,203583.0,202750.0,201083.0,198000.0,194417.0,194750.0,200417.0,205833.0,212167.0,204667.0,194833.0,181833.0,177667.0,172333.0,167333.0,166333.0,173667.0,183667.0,198000.0,205667.0,211000.0,202667.0,191000.0,182667.0,177667.0,176333.0,169400.0,168400.0,174067.0,187333.0,203000.0,215000.0,221333.0,217000.0,208333.0,199867.0,194533.0,190367.0,184833.0,184833.0,190000.0,201167.0,214500.0,221833.0,227667.0,222667.0,216000.0,206667.0,201000.0,196042.0,192042.0,193042.0,201333.0,214800.0,226133.0,231133.0,231667.0,226333.0,220667.0,213333.0,209333.0,204967.0,200633.0,201633.0,210333.0,222667.0,233333.0,238000.0,239000.0,231667.0,225000.0,218333.0,216333.0,214667.0,213333.0,218667.0,225792.0,236125.0,243458.0,247167.0,246500.0,240060.0,232560.0,228227.0,226667.0,226333.0,225667.0,228667.0,236417.0,245417.0,253250.0,255833.0,254167.0,247333.0,240333.0,235167.0,232500.0,230167.0,229667.0,233333.0,241000.0,249667.0,256000.0,259333.0,258333.0,252333.0,245667.0,242233.0,240900.0,238567.0,238500.0,243467.0,254133.0,258633.0,260333.0,262000.0,269333.0,274300.0,276633.0,274633.0,271333.0,267333.0,265000.0,268333.0,278333.0,291667.0,301667.0,303333.0,301500.0,294833.0,288500.0,283167.0,279833.0,277833.0,276333.0,280833.0,290833.0,302667.0,313167.0,316500.0,313333.0,303333.0,295000
394514,"Dallas, TX",TX,141850.0,144817.0,148317.0,152300.0,154000.0,150000.0,144667.0,139500.0,136167.0,131817.0,131450.0,133117.0,136633.0,141000.0,146740.0,151907.0,154073.0,150667.0,147000.0,142645.0,140145.0,135812.0,135467.0,137832.0,144665.0,147698.0,150833.0,152333.0,154333.0,152000.0,147333.0,143000.0,142667.0,142258.0,141558.0,139525.0,139933.0,143292.0,147325.0,151825.0,152833.0,150483.0,146650.0,141650.0,142083.0,140083.0,141717.0,143117.0,149117.0,155483.0,160650.0,163983.0,163317.0,160700.0,157033.0,154867.0,153939.0,152906.0,152573.0,155800.0,163293.0,171793.0,177793.0,182000.0,182667.0,179833.0,175500.0,171500.0,170000.0,166000.0,166333.0,169300.0,175967.0,181967.0,187333.0,191667.0,193454.0,189288.0,185954.0,183500.0,184883.0,183883.0,183883.0,186667.0,195000.0,204000.0,211167.0,214167.0,213500.0,208000.0,203333.0,199333.0,201000.0,199300.0,201483.0,204817.0,212183.0,220667.0,228000.0,231833.0,231833.0,227500.0,226333.0,225667.0,226076.0,225409.0,226243.0,230500.0,237833.0,245667.0,251333.0,252967.0,252333.0,248000.0,245133.0,241767.0,243767.0,242333.0,244983.0,248383.0,256050.0,262700.0,268300.0,270967.0,268000.0,261150.0,255150.0,251483.0,250967.0,248467.0,248467.0,251167.0,258500.0,266833.0,273133.0,276300.0,275633.0,270667.0,268000.0,264250.0,265250.0,264083.0,265167.0,267500.0,274330.0,277663.0,281330.0,286667.0,294333.0,298150.0,298483.0,299150.0,299667.0,296667.0,300078.0,308411.0,323078.0,337000.0,349000.0,357333.0,359500.0,356228.0,355228.0,354728.0,359667.0,360667.0,365500.0,373833.0,393833.0,413333.0,425500.0,423833.0,413833.0,402167.0,393833
394692,"Houston, TX",TX,144133.0,145966.0,149166.0,152700.0,154500.0,153133.0,147300.0,139000.0,132000.0,128000.0,127257.0,130590.0,136923.0,144300.0,150967.0,156267.0,158967.0,157133.0,152167.0,147833.0,143333.0,141000.0,138667.0,140667.0,144000.0,146983.0,149400.0,151233.0,152917.0,151000.0,147348.0,144673.0,145740.0,143225.0,141900.0,140333.0,141967.0,144967.0,147967.0,151667.0,153000.0,150000.0,147700.0,144200.0,144700.0,141000.0,137348.0,136815.0,143815.0,152633.0,159000.0,161667.0,160667.0,156300.0,153133.0,153133.0,154167.0,151667.0,149333.0,151333.0,159000.0,167333.0,174500.0,178500.0,180000.0,177500.0,173500.0,170333.0,168633.0,167600.0,168233.0,169267.0,174300.0,178300.0,183967.0,187133.0,191500.0,189833.0,187000.0,182217.0,183217.0,183283.0,184275.0,185942.0,190393.0,197518.0,202518.0,206000.0,205000.0,199833.0,194500.0,188500.0,188667.0,187708.0,189042.0,189708.0,194333.0,201667.0,208333.0,213833.0,213833.0,210500.0,205000.0,203333.0,204000.0,202750.0,201083.0,203083.0,209333.0,216000.0,220167.0,222067.0,221067.0,218567.0,215333.0,213000.0,210333.0,208333.0,208833.0,211500.0,219167.0,225333.0,229667.0,230567.0,229400.0,225700.0,222133.0,219467.0,220500.0,217833.0,217333.0,218667.0,225000.0,232667.0,238167.0,241133.0,240133.0,235633.0,230667.0,228333.0,230000.0,229667.0,229667.0,229833.0,235167.0,236833.0,241667.0,248333.0,256667.0,258333.0,258300.0,259300.0,263300.0,262333.0,265000.0,272333.0,285000.0,296333.0,304667.0,308833.0,308833.0,303833.0,301333.0,303000.0,307333.0,308000.0,311333.0,316000.0,328667.0,340333.0,348750.0,350917.0,344250.0,337867.0,328700
395209,"Washington, DC",VA,373333.0,380000.0,386333.0,394667.0,390000.0,375233.0,350233.0,329900.0,318333.0,318333.0,312750.0,310750.0,305750.0,313000.0,322000.0,337000.0,343667.0,340000.0,325000.0,311667.0,305667.0,298833.0,293167.0,292167.0,302315.0,314648.0,326648.0,340000.0,343333.0,343333.0,334000.0,334000.0,334000.0,325833.0,322500.0,320500.0,332481.0,345398.0,355731.0,366250.0,365417.0,358750.0,339750.0,327667.0,321000.0,316833.0,310667.0,315667.0,330500.0,353333.0,370000.0,381667.0,379967.0,366967.0,353633.0,347000.0,348333.0,345333.0,341000.0,345833.0,359500.0,380500.0,395667.0,406000.0,404333.0,392667.0,379667.0,369167.0,367500.0,364167.0,361333.0,361000.0,368000.0,388367.0,402033.0,415367.0,409167.0,395833.0,381167.0,371697.0,377531.0,372197.0,372500.0,372667.0,385850.0,400850.0,407183.0,407333.0,397667.0,390333.0,382000.0,378000.0,375333.0,370333.0,371000.0,368250.0,383067.0,394858.0,406941.0,408791.0,404667.0,396333.0,388000.0,378333.0,380000.0,376667.0,376633.0,375800.0,387467.0,405800.0,417467.0,421100.0,414467.0,405300.0,394667.0,388000.0,390667.0,387667.0,385833.0,391483.0,406483.0,421917.0,425267.0,426933.0,426667.0,422000.0,412000.0,405667.0,407667.0,407333.0,408667.0,412667.0,423000.0,436300.0,442967.0,447133.0,442167.0,432467.0,423300.0,423032.0,426398.0,421298.0,419900.0,428233.0,450000.0,458333.0,459000.0,467333.0,475667.0,474517.0,462184.0,451184.0,450000.0,444000.0,438333.0,442003.0,460336.0,487003.0,500528.0,504528.0,500862.0,492000.0,484667.0,476667.0,478333.0,467667.0,464333.0,471000.0,501667.0,530000.0,543333.0,540000.0,528333.0,511333.0,496333
394856,"Miami, FL",FL,295000.0,293333.0,292000.0,292000.0,292667.0,285667.0,274000.0,260000.0,251667.0,241467.0,233133.0,229633.0,226500.0,226333.0,223167.0,228167.0,227000.0,225000.0,216667.0,211333.0,207000.0,203667.0,200500.0,200167.0,198583.0,200083.0,200017.0,201600.0,201600.0,200000.0,200000.0,199167.0,195833.0,192500.0,190000.0,188333.0,186667.0,189900.0,195567.0,198483.0,194717.0,187050.0,182467.0,179000.0,178133.0,176467.0,175467.0,175000.0,177667.0,182667.0,190500.0,195500.0,197500.0,195833.0,194833.0,194500.0,196667.0,196367.0,196367.0,200867.0,211167.0,223000.0,231833.0,237658.0,242492.0,240825.0,235667.0,234000.0,234000.0,234967.0,232467.0,234167.0,240533.0,249700.0,258000.0,264583.0,263583.0,260250.0,255500.0,254833.0,255167.0,254067.0,255733.0,257067.0,261667.0,264167.0,269167.0,272500.0,273333.0,270300.0,269300.0,265967.0,268000.0,265667.0,268333.0,267667.0,272667.0,277333.0,284000.0,287333.0,288333.0,288333.0,286667.0,285000.0,283333.0,281667.0,284333.0,286833.0,293500.0,296667.0,302500.0,305833.0,310000.0,308333.0,303333.0,301667.0,301667.0,305000.0,305000.0,310000.0,313333.0,318000.0,321500.0,323167.0,323500.0,320000.0,321667.0,322333.0,324000.0,320667.0,319333.0,319333.0,321750.0,325750.0,329083.0,334000.0,335667.0,334000.0,331667.0,331667.0,335000.0,338333.0,340000.0,342000.0,345333.0,347000.0,348333.0,353333.0,360833.0,367500.0,370833.0,374667.0,378000.0,379667.0,381667.0,389000.0,400667.0,412333.0,421667.0,429083.0,432417.0,431417.0,429000.0,432333.0,440000.0,446667.0,455000.0,465000.0,481667.0,499817.0,513150.0,519817.0,513333.0,506667.0,500833
394974,"Philadelphia, PA",PA,210833.0,217667.0,222667.0,230667.0,235000.0,233300.0,224967.0,217300.0,210667.0,206667.0,201667.0,200000.0,200000.0,204333.0,212000.0,220333.0,226000.0,223333.0,217000.0,209083.0,206367.0,205033.0,206283.0,205333.0,208000.0,209333.0,215333.0,223000.0,228333.0,229333.0,223000.0,216333.0,211333.0,208333.0,206667.0,201667.0,200833.0,200833.0,210833.0,219000.0,225650.0,220650.0,213317.0,205000.0,203333.0,200167.0,198500.0,193500.0,195000.0,201667.0,214454.0,225454.0,230454.0,225650.0,218067.0,212883.0,211567.0,209817.0,204667.0,201333.0,203767.0,210767.0,222433.0,232333.0,238967.0,233967.0,224967.0,216667.0,214000.0,210667.0,203033.0,199867.0,201533.0,210833.0,221667.0,231633.0,236633.0,231843.0,225210.0,218543.0,216667.0,213300.0,208267.0,204933.0,206242.0,214425.0,225558.0,234117.0,236633.0,233800.0,226300.0,220633.0,214000.0,209167.0,205000.0,203333.0,207500.0,216667.0,229233.0,238567.0,240233.0,234333.0,227333.0,222300.0,222300.0,218300.0,213333.0,210000.0,215000.0,225000.0,236633.0,244300.0,245967.0,239300.0,231633.0,226633.0,226667.0,223333.0,220000.0,218333.0,222650.0,229283.0,237283.0,244633.0,249667.0,246667.0,240000.0,234967.0,233300.0,231633.0,228300.0,228300.0,233300.0,241633.0,251633.0,261633.0,266667.0,262500.0,253483.0,248450.0,247617.0,246767.0,243467.0,243467.0,253333.0,262667.0,270167.0,273833.0,281133.0,285800.0,283767.0,278800.0,274967.0,274000.0,270417.0,268417.0,271050.0,277967.0,288300.0,298333.0,308333.0,310000.0,305000.0,297500.0,291833.0,291833.0,288667.0,287667.0,289333.0,303333.0,322333.0,336667.0,340667.0,335333.0,326833
394347,"Atlanta, GA",GA,172783.0,176117.0,179483.0,182333.0,180667.0,173133.0,165800.0,157467.0,151667.0,148000.0,144667.0,144633.0,143300.0,146633.0,151167.0,157833.0,161167.0,158300.0,153633.0,150267.0,148633.0,142267.0,133967.0,129967.0,134333.0,142667.0,146667.0,146333.0,141300.0,136967.0,130633.0,127083.0,127083.0,128193.0,125110.0,119443.0,118333.0,120900.0,126567.0,130567.0,136300.0,136300.0,133300.0,129333.0,125333.0,123367.0,122367.0,127367.0,137935.0,148602.0,157935.0,161667.0,159633.0,154750.0,146417.0,144117.0,145333.0,144333.0,146500.0,152400.0,165067.0,178233.0,186075.0,192742.0,190375.0,182633.0,173300.0,166333.0,166833.0,164500.0,165167.0,166633.0,174967.0,185633.0,195233.0,199900.0,196567.0,187458.0,179125.0,174458.0,174500.0,173167.0,175067.0,178233.0,187416.0,199850.0,207850.0,211667.0,204333.0,197167.0,187833.0,186000.0,186500.0,186500.0,185667.0,187000.0,194867.0,204200.0,209483.0,211283.0,205933.0,198650.0,191767.0,190450.0,190775.0,189658.0,189158.0,194167.0,203333.0,212000.0,218667.0,221333.0,220167.0,215133.0,211300.0,209967.0,211667.0,211667.0,214667.0,218333.0,227133.0,235133.0,241467.0,242633.0,238267.0,233267.0,229300.0,227667.0,226333.0,223667.0,223633.0,227867.0,235483.0,244667.0,251433.0,255983.0,254833.0,250139.0,245306.0,243973.0,245315.0,244648.0,246315.0,250167.0,260133.0,261800.0,264300.0,267667.0,277333.0,281793.0,283460.0,283051.0,283425.0,281758.0,284167.0,293333.0,308333.0,323333.0,335000.0,342667.0,342667.0,340383.0,340383.0,345883.0,349833.0,348833.0,348333.0,353333.0,365667.0,382333.0,394333.0,400300.0,395300.0,386633.0,375000
394976,"Phoenix, AZ",AZ,230750.0,230417.0,230750.0,226667.0,221667.0,212667.0,207251.0,199234.0,188401.0,176483.0,169500.0,166333.0,164667.0,162983.0,162317.0,161619.0,157302.0,154636.0,149667.0,148333.0,145633.0,144133.0,142800.0,143167.0,145517.0,146850.0,146850.0,144333.0,140405.0,138238.0,137538.0,137133.0,135933.0,134133.0,133467.0,131833.0,131667.0,129500.0,128833.0,126500.0,126000.0,124667.0,123333.0,123717.0,124717.0,127717.0,129333.0,133667.0,140300.0,148633.0,154967.0,156667.0,158000.0,158333.0,160003.0,162670.0,164337.0,166000.0,166667.0,171667.0,178133.0,184633.0,188633.0,192167.0,192000.0,191333.0,190333.0,190667.0,192546.0,192046.0,192046.0,192667.0,195333.0,198633.0,200467.0,200967.0,201833.0,199833.0,199167.0,196667.0,199017.0,199683.0,203017.0,204167.0,207500.0,211667.0,215167.0,217167.0,216333.0,216167.0,216167.0,216833.0,219000.0,220333.0,221333.0,220667.0,223667.0,227833.0,232145.0,232145.0,232645.0,232667.0,234333.0,234000.0,233333.0,233000.0,233333.0,234667.0,236633.0,240633.0,244800.0,247300.0,247967.0,247133.0,248333.0,249000.0,250665.0,251415.0,254748.0,257417.0,260000.0,263300.0,267967.0,271300.0,271333.0,270000.0,269167.0,269167.0,269167.0,270000.0,270000.0,271667.0,274050.0,279050.0,282383.0,285000.0,285667.0,287333.0,289167.0,290167.0,291833.0,294967.0,299967.0,304967.0,306667.0,306333.0,308000.0,314000.0,322667.0,329333.0,335000.0,338333.0,340000.0,343333.0,351667.0,363333.0,375400.0,388733.0,402067.0,413333.0,420000.0,425000.0,430000.0,434667.0,438000.0,443000.0,451667.0,465000.0,477667.0,492200.0,498867.0,497683.0,483942.0,469775.0,458708
394404,"Boston, MA",MA,345000.0,355000.0,365333.0,373833.0,377500.0,361483.0,345650.0,328983.0,323000.0,322000.0,316667.0,311667.0,309350.0,313183.0,329850.0,340467.0,349717.0,340050.0,328233.0,316817.0,323150.0,328333.0,329333.0,323246.0,322246.0,328663.0,349750.0,367917.0,382167.0,365500.0,348333.0,334667.0,331333.0,327833.0,314833.0,314167.0,317333.0,331000.0,345000.0,360333.0,366000.0,357000.0,335333.0,324333.0,315000.0,315000.0,303333.0,305000.0,308333.0,325000.0,346667.0,361667.0,368333.0,349983.0,335467.0,325467.0,325817.0,325000.0,319279.0,315613.0,323279.0,336333.0,359667.0,374000.0,383333.0,371667.0,358000.0,347967.0,347967.0,351967.0,344500.0,342167.0,339883.0,355050.0,374050.0,389450.0,393783.0,378450.0,363333.0,353000.0,356333.0,362667.0,360250.0,356250.0,358250.0,371200.0,390533.0,402200.0,409000.0,396333.0,380500.0,372128.0,373128.0,378961.0,368000.0,364667.0,369167.0,388167.0,409833.0,420333.0,424317.0,412650.0,397650.0,392500.0,392500.0,397500.0,391333.0,393500.0,397667.0,412005.0,429805.0,440639.0,444633.0,433000.0,426333.0,423000.0,424667.0,426167.0,419833.0,419833.0,428333.0,448133.0,470467.0,480550.0,482417.0,465050.0,449967.0,441606.0,438206.0,441539.0,436567.0,442333.0,447333.0,465333.0,481167.0,491833.0,491833.0,480000.0,467667.0,458000.0,461150.0,466150.0,467817.0,475000.0,490000.0,502000.0,513667.0,521667.0,538333.0,546667.0,545333.0,540667.0,536250.0,537917.0,535583.0,543333.0,563333.0,590000.0,620000.0,630417.0,635417.0,618750.0,605000.0,600000.0,600000.0,602000.0,591817.0,601817.0,624817.0,665000.0,698333.0,710000.0,706687.0,680020.0,655020
395057,"San Francisco, CA",CA,605000.0,600000.0,591000.0,575333.0,545333.0,505667.0,464667.0,423000.0,391667.0,356667.0,340000.0,328333.0,344333.0,367667.0,407667.0,431667.0,440083.0,441417.0,441417.0,447000.0,438833.0,418833.0,404800.0,404967.0,423267.0,448300.0,466633.0,482500.0,477833.0,465000.0,448500.0,435333.0,428167.0,403833.0,388333.0,389083.0,404917.0,423917.0,436500.0,442333.0,438333.0,421667.0,411667.0,402250.0,392250.0,373917.0,358500.0,366833.0,398500.0,440000.0,468333.0,485833.0,480833.0,469167.0,458833.0,463167.0,469500.0,455667.0,446333.0,461000.0,517667.0,575000.0,612333.0,622333.0,616333.0,598000.0,584667.0,580000.0,571833.0,558333.0,550333.0,571833.0,608667.0,638500.0,655167.0,658500.0,660833.0,649833.0,642667.0,635167.0,628500.0,612000.0,607000.0,631333.0,670000.0,703333.0,708333.0,707333.0,695667.0,682333.0,665000.0,669667.0,668000.0,661667.0,643667.0,658629.0,694963.0,729963.0,753667.0,757000.0,740333.0,711667.0,695000.0,701667.0,703000.0,686333.0,679667.0,703317.0,761650.0,799983.0,816667.0,808333.0,793542.0,773542.0,790208.0,821750.0,844083.0,810750.0,798333.0,829333.0,893500.0,939167.0,957500.0,953167.0,929833.0,903500.0,900333.0,895333.0,878333.0,838333.0,830333.0,852000.0,902000.0,933333.0,949667.0,938000.0,913000.0,886667.0,888917.0,896417.0,899750.0,865000.0,854167.0,869917.0,905750.0,925750.0,945000.0,980000.0,1013333.0,1025000.0,1025000.0,1024333.0,1016000.0,1002667.0,1013333.0,1068333.0,1158333.0,1230333.0,1267000.0,1260333.0,1240833.0,1217500.0,1204167.0,1200000.0,1166667.0,1133333.0,1150000.0,1213333.0,1313333.0,1373333.0,1385000.0,1335000.0,1251667.0,1197333.0,1172417
395025,"Riverside, CA",CA,309500.0,299500.0,291667.0,280333.0,268000.0,256333.0,250667.0,243917.0,233917.0,220917.0,215667.0,214333.0,212667.0,207167.0,205167.0,205167.0,205000.0,201667.0,201667.0,203667.0,205333.0,203667.0,201667.0,201667.0,201333.0,203000.0,203000.0,203333.0,201667.0,200167.0,198500.0,198500.0,198333.0,199667.0,199667.0,200000.0,199333.0,199333.0,198667.0,198000.0,194667.0,191667.0,190000.0,190000.0,188333.0,188333.0,188333.0,193333.0,196333.0,199667.0,199667.0,200667.0,197333.0,197333.0,198333.0,206667.0,213333.0,217000.0,218667.0,222333.0,230333.0,237667.0,244000.0,249000.0,251667.0,253333.0,254667.0,255667.0,260167.0,260500.0,263833.0,264333.0,267667.0,273000.0,276333.0,278667.0,277333.0,274000.0,273333.0,275000.0,278667.0,276983.0,278650.0,281650.0,288667.0,291333.0,294667.0,297667.0,299333.0,298333.0,296667.0,295667.0,296667.0,295000.0,296167.0,299500.0,306167.0,311667.0,313333.0,316667.0,316667.0,318333.0,316667.0,317000.0,318667.0,318667.0,321667.0,324333.0,331000.0,334667.0,340000.0,344333.0,345500.0,342500.0,339833.0,340000.0,341667.0,345000.0,351667.0,355000.0,358333.0,358333.0,361667.0,365000.0,365000.0,365000.0,361667.0,360667.0,357333.0,356000.0,357833.0,361167.0,366083.0,369917.0,373250.0,376333.0,377000.0,378333.0,378333.0,378000.0,377833.0,377500.0,380833.0,386000.0,388000.0,389667.0,391667.0,402333.0,414000.0,424333.0,428667.0,432000.0,435000.0,438333.0,445000.0,456667.0,470000.0,481667.0,490000.0,498333.0,502000.0,503667.0,505333.0,510000.0,518000.0,524333.0,531000.0,539667.0,552333.0,564000.0,569333.0,563667.0,555333.0,545000.0,538333
394532,"Detroit, MI",MI,134019.0,135336.0,137003.0,139633.0,141650.0,141650.0,137917.0,133083.0,128083.0,122250.0,117750.0,114083.0,111667.0,111667.0,110300.0,113483.0,115483.0,118850.0,117500.0,114133.0,112467.0,110967.0,108333.0,105000.0,105000.0,109667.0,112333.0,115000.0,113667.0,112667.0,108884.0,106550.0,103217.0,100667.0,96000.0,93917.0,92417.0,96083.0,101500.0,108000.0,113833.0,115500.0,113500.0,108333.0,103317.0,98983.0,93317.0,91000.0,92667.0,101000.0,109333.0,117650.0,124317.0,126650.0,125167.0,121800.0,120967.0,119800.0,116500.0,114667.0,115633.0,122550.0,130217.0,140250.0,147667.0,150833.0,148983.0,144617.0,141450.0,138300.0,135333.0,132917.0,134583.0,140917.0,148667.0,154650.0,157983.0,158317.0,155667.0,151000.0,145333.0,143667.0,139967.0,140800.0,142433.0,150800.0,158300.0,164667.0,168667.0,168167.0,164833.0,158250.0,154750.0,152083.0,148667.0,148333.0,150958.0,160292.0,167958.0,173333.0,176000.0,173667.0,172633.0,167967.0,166717.0,161083.0,158083.0,156633.0,162217.0,170533.0,179200.0,183617.0,183967.0,180333.0,177983.0,173650.0,173817.0,167833.0,164167.0,163000.0,167333.0,176917.0,184583.0,190917.0,192750.0,188050.0,182893.0,179109.0,178143.0,174300.0,171000.0,171633.0,176133.0,186133.0,194167.0,204333.0,206000.0,204667.0,199283.0,194283.0,190950.0,186667.0,183075.0,185075.0,195075.0,198667.0,203833.0,210500.0,220667.0,225467.0,222133.0,221633.0,218967.0,212967.0,204967.0,204000.0,211667.0,226667.0,237333.0,245667.0,247500.0,246167.0,239600.0,234433.0,231267.0,229000.0,227333.0,226167.0,231667.0,241000.0,252667.0,262000.0,262667.0,256833.0,247500
